MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	15.019531	s	12/17/2021 3:14:02 PM
Time	ESH B Force	ESH B Displacement	Analog In 2	Analog In 1
s	kN	mm	V	V
4.3544922	0.10274712	1.0124562	-0.0044957986	-0.011812158
4.3691406	0.11399383	1.0127138	-0.0044681001	-0.011597331
4.3837891	0.10825921	1.0125546	-0.004498058	-0.011471232
4.3984375	0.095786169	1.0101149	-0.0044378983	-0.011460879
4.4130859	0.11503288	1.0069368	-0.0044106944	-0.011390222
4.4277344	0.10669955	1.0124869	-0.0045006392	-0.01160149
4.4423828	0.10452855	1.0124201	-0.004513857	-0.0118146
4.4570313	0.11577508	1.0112294	-0.0044730967	-0.011569036
4.4716797	0.099103704	1.0105621	-0.0044281031	-0.011334784
4.4863281	0.11026707	1.0076591	-0.004436146	-0.011455365
4.5009766	0.11304341	1.0071967	-0.0045127254	-0.011767356
4.515625	0.099325567	1.0088854	-0.0044904891	-0.011808846
4.5302734	0.11562909	1.0111595	-0.0043843673	-0.011433464
4.5449219	0.1073786	1.007129	-0.0044082189	-0.011278648
4.5595703	0.10264613	1.0091047	-0.0044654878	-0.011564045
4.5742188	0.11828145	1.0100501	-0.0045090015	-0.011738892
4.5888672	0.10228812	1.0102991	-0.0044881604	-0.011599103
4.6035156	0.10756024	1.0078448	-0.0044859704	-0.011537775
4.6181641	0.11717401	1.0101546	-0.0044356491	-0.011460967
4.6328125	0.10201648	1.0094551	-0.0044260235	-0.011342989
4.6474609	0.1162865	1.0115404	-0.0044728476	-0.011582796
4.6621094	0.11052033	1.0095825	-0.0045353505	-0.011777798
4.6767578	0.10152442	1.0090877	-0.0044837971	-0.011627201
4.6914063	0.11758062	1.0089841	-0.0044523631	-0.011350589
4.7060547	0.10642363	1.0095594	-0.0044587622	-0.011344301
4.7207031	0.10626517	1.0095561	-0.0044883294	-0.011741742
4.7353516	0.11948719	1.0107197	-0.0044923653	-0.011803559
4.75	0.1036221	1.0084172	-0.0044317958	-0.01146379
4.7646484	0.11274888	1.0093594	-0.0044355979	-0.011244203
4.7792969	0.11690074	1.0078416	-0.0044743568	-0.01149712
4.7939453	0.10693377	1.0143417	-0.0045018615	-0.011694955
4.8085938	0.12138224	1.0117376	-0.0044887066	-0.011559658
4.8232422	0.11107138	1.0105695	-0.0044886773	-0.011644661
4.8378906	0.10348539	1.0108571	-0.0044726986	-0.011475896
4.8525391	0.12193168	1.0114243	-0.004438486	-0.011323009
4.8671875	0.10841235	1.0095736	-0.0045025344	-0.011591986
4.8818359	0.11228798	1.0066792	-0.0045493278	-0.011777869
4.8964844	0.12275019	1.0086641	-0.0045165499	-0.011625476
4.9111328	0.10617602	1.0123951	-0.004391457	-0.011337353
4.9257813	0.11858002	1.0123647	-0.0044557732	-0.011315187
4.9404297	0.11700697	1.0122311	-0.0045297537	-0.011721691
4.9550781	0.10488362	1.0095594	-0.0045295516	-0.01180801
4.9697266	0.12251541	1.0098317	-0.0044842167	-0.011548578
4.984375	0.11273164	1.011536	-0.0044572139	-0.01129684
4.9990234	0.11120974	1.0129571	-0.0044582714	-0.011489656
5.0136719	0.12323458	1.011009	-0.0044812066	-0.01160372
5.0283203	0.10670158	1.0109245	-0.0044694557	-0.011594009
5.0429688	0.11356969	1.0111431	-0.0045101936	-0.011692543
5.0576172	0.119585	1.0124851	-0.004458331	-0.011514895
5.0722656	0.10664906	1.0121858	-0.004447693	-0.011296974
5.0869141	0.12154229	1.0113758	-0.0044762413	-0.011504799
5.1015625	0.1141147	1.0101043	-0.004501814	-0.011786109
5.1162109	0.10621619	1.0118786	-0.0045041163	-0.011636958
5.1308594	0.12331651	1.0118126	-0.004430572	-0.011348511
5.1455078	0.11153148	1.0119109	-0.004428789	-0.011299746
5.1601563	0.11256071	1.0091218	-0.0045014597	-0.011669343
5.1748047	0.12473322	1.0106498	-0.0044749626	-0.01186808
5.1894531	0.10743592	1.0116444	-0.004453429	-0.011523921
5.2041016	0.1199778	1.0141864	-0.0044520563	-0.011320786
5.21875	0.12227629	1.0099856	-0.0044558118	-0.011489568
5.2333984	0.10954215	1.0116246	-0.0044486178	-0.011500535
5.2480469	0.12594131	1.0112865	-0.004499428	-0.011647004
